timeProcessed,filename,score,detect
17-06-2024_01:57:44,./image/17-06-2024_01:57:43.jpg,0,0
17-06-2024_01:57:49,./image/17-06-2024_01:57:48.jpg,0,0
17-06-2024_01:57:50,./image/17-06-2024_01:57:49.jpg,0,0
17-06-2024_01:57:55,./image/17-06-2024_01:57:55.jpg,0,0
17-06-2024_01:57:56,./image/17-06-2024_01:57:56.jpg,0,0
17-06-2024_01:58:01,./image/17-06-2024_01:58:01.jpg,0,0
17-06-2024_01:58:02,./image/17-06-2024_01:58:02.jpg,0.7990735769271851,1
17-06-2024_01:58:07,./image/17-06-2024_01:58:07.jpg,0.8952423334121704,1
17-06-2024_01:58:08,./image/17-06-2024_01:58:08.jpg,0.5060263872146606,1
17-06-2024_01:58:13,./image/17-06-2024_01:58:13.jpg,0,0
17-06-2024_01:58:15,./image/17-06-2024_01:58:14.jpg,0,0
17-06-2024_01:58:20,./image/17-06-2024_01:58:19.jpg,0,0
17-06-2024_01:58:21,./image/17-06-2024_01:58:20.jpg,0,0
17-06-2024_01:58:26,./image/17-06-2024_01:58:25.jpg,0,0
17-06-2024_01:58:27,./image/17-06-2024_01:58:26.jpg,0,0
17-06-2024_01:58:32,./image/17-06-2024_01:58:31.jpg,0,0
17-06-2024_01:58:33,./image/17-06-2024_01:58:32.jpg,0.6304583549499512,1
17-06-2024_01:58:38,./image/17-06-2024_01:58:37.jpg,0.8880226016044617,1
17-06-2024_01:58:39,./image/17-06-2024_01:58:38.jpg,0,0
17-06-2024_01:58:44,./image/17-06-2024_01:58:43.jpg,0.5578033924102783,1
17-06-2024_01:58:45,./image/17-06-2024_01:58:44.jpg,0.5395678877830505,1
17-06-2024_01:58:50,./image/17-06-2024_01:58:49.jpg,0.8528102040290833,1
17-06-2024_01:58:51,./image/17-06-2024_01:58:50.jpg,0,0
17-06-2024_01:58:56,./image/17-06-2024_01:58:55.jpg,0,0
17-06-2024_01:58:57,./image/17-06-2024_01:58:56.jpg,0.5947035551071167,1
17-06-2024_01:59:02,./image/17-06-2024_01:59:01.jpg,0,0
17-06-2024_01:59:03,./image/17-06-2024_01:59:02.jpg,0.6605132520198822,2
17-06-2024_01:59:08,./image/17-06-2024_01:59:08.jpg,0,0
17-06-2024_01:59:09,./image/17-06-2024_01:59:09.jpg,0,0
17-06-2024_01:59:14,./image/17-06-2024_01:59:14.jpg,0,0
17-06-2024_01:59:15,./image/17-06-2024_01:59:15.jpg,0,0
17-06-2024_01:59:20,./image/17-06-2024_01:59:20.jpg,0.9058816432952881,1
17-06-2024_01:59:21,./image/17-06-2024_01:59:21.jpg,0,0
17-06-2024_01:59:27,./image/17-06-2024_01:59:26.jpg,0,0
17-06-2024_01:59:27,./image/17-06-2024_01:59:27.jpg,0.8529601097106934,1
17-06-2024_01:59:33,./image/17-06-2024_01:59:32.jpg,0,0
17-06-2024_01:59:33,./image/17-06-2024_01:59:33.jpg,0,0
17-06-2024_01:59:39,./image/17-06-2024_01:59:38.jpg,0.8906282186508179,1
17-06-2024_01:59:40,./image/17-06-2024_01:59:39.jpg,0.703914076089859,2
17-06-2024_01:59:45,./image/17-06-2024_01:59:44.jpg,0,0
17-06-2024_01:59:46,./image/17-06-2024_01:59:45.jpg,0,0
17-06-2024_01:59:51,./image/17-06-2024_01:59:50.jpg,0.884223461151123,1
17-06-2024_01:59:52,./image/17-06-2024_01:59:51.jpg,0,0
17-06-2024_01:59:57,./image/17-06-2024_01:59:56.jpg,0,0
17-06-2024_01:59:58,./image/17-06-2024_01:59:57.jpg,0.8020047545433044,1
17-06-2024_02:00:03,./image/17-06-2024_02:00:02.jpg,0,0
17-06-2024_02:00:04,./image/17-06-2024_02:00:03.jpg,0,0
17-06-2024_02:00:09,./image/17-06-2024_02:00:08.jpg,0.6597998738288879,1
17-06-2024_02:00:10,./image/17-06-2024_02:00:09.jpg,0,0
17-06-2024_02:00:15,./image/17-06-2024_02:00:14.jpg,0,0
17-06-2024_02:00:16,./image/17-06-2024_02:00:15.jpg,0,0
17-06-2024_02:00:21,./image/17-06-2024_02:00:20.jpg,0.8741285800933838,1
17-06-2024_02:00:22,./image/17-06-2024_02:00:21.jpg,0,0
17-06-2024_02:00:27,./image/17-06-2024_02:00:27.jpg,0,0
17-06-2024_02:00:28,./image/17-06-2024_02:00:28.jpg,0.7331259846687317,1
17-06-2024_02:00:33,./image/17-06-2024_02:00:33.jpg,0,0
17-06-2024_02:00:34,./image/17-06-2024_02:00:34.jpg,0,0
17-06-2024_02:00:39,./image/17-06-2024_02:00:39.jpg,0,0
17-06-2024_02:00:40,./image/17-06-2024_02:00:40.jpg,0,0
17-06-2024_02:00:45,./image/17-06-2024_02:00:45.jpg,0,0
17-06-2024_02:00:46,./image/17-06-2024_02:00:46.jpg,0,0
17-06-2024_02:00:52,./image/17-06-2024_02:00:51.jpg,0.8797656297683716,1
17-06-2024_02:00:53,./image/17-06-2024_02:00:52.jpg,0,0
17-06-2024_02:00:58,./image/17-06-2024_02:00:57.jpg,0,0
17-06-2024_02:00:59,./image/17-06-2024_02:00:58.jpg,0,0
17-06-2024_02:01:04,./image/17-06-2024_02:01:03.jpg,0.890625536441803,1
17-06-2024_02:01:05,./image/17-06-2024_02:01:04.jpg,0.6405477672815323,2
17-06-2024_02:01:10,./image/17-06-2024_02:01:09.jpg,0,0
17-06-2024_02:01:11,./image/17-06-2024_02:01:10.jpg,0,0
17-06-2024_02:01:16,./image/17-06-2024_02:01:15.jpg,0.8769089579582214,1
17-06-2024_02:01:17,./image/17-06-2024_02:01:16.jpg,0.6403664946556091,1
17-06-2024_02:01:22,./image/17-06-2024_02:01:21.jpg,0,0
17-06-2024_02:01:23,./image/17-06-2024_02:01:22.jpg,0.5682008862495422,1
17-06-2024_02:01:28,./image/17-06-2024_02:01:27.jpg,0.874902606010437,1
17-06-2024_02:01:29,./image/17-06-2024_02:01:28.jpg,0,0
17-06-2024_02:01:34,./image/17-06-2024_02:01:33.jpg,0,0
17-06-2024_02:01:40,./image/17-06-2024_02:01:40.jpg,0.8778154253959656,1
17-06-2024_02:01:46,./image/17-06-2024_02:01:46.jpg,0,0
17-06-2024_02:01:52,./image/17-06-2024_02:01:52.jpg,0,0
17-06-2024_02:01:53,./image/17-06-2024_02:01:53.jpg,0,0
17-06-2024_02:01:59,./image/17-06-2024_02:01:58.jpg,0.7462151646614075,1
17-06-2024_02:02:00,./image/17-06-2024_02:01:59.jpg,0,0
17-06-2024_02:02:05,./image/17-06-2024_02:02:04.jpg,0.7530185580253601,1
17-06-2024_02:02:06,./image/17-06-2024_02:02:05.jpg,0,0
17-06-2024_02:02:11,./image/17-06-2024_02:02:10.jpg,0,0
17-06-2024_02:02:12,./image/17-06-2024_02:02:11.jpg,0,0
17-06-2024_02:02:17,./image/17-06-2024_02:02:16.jpg,0.795333981513977,1
17-06-2024_02:02:18,./image/17-06-2024_02:02:17.jpg,0,0
17-06-2024_02:02:23,./image/17-06-2024_02:02:22.jpg,0,0
17-06-2024_02:02:24,./image/17-06-2024_02:02:23.jpg,0.8189290165901184,1
17-06-2024_02:02:29,./image/17-06-2024_02:02:28.jpg,0,0
17-06-2024_02:02:30,./image/17-06-2024_02:02:29.jpg,0,0
17-06-2024_02:02:35,./image/17-06-2024_02:02:34.jpg,0.5631336569786072,1
17-06-2024_02:02:36,./image/17-06-2024_02:02:35.jpg,0,0
17-06-2024_02:02:41,./image/17-06-2024_02:02:40.jpg,0.5868310928344727,1
17-06-2024_02:02:43,./image/17-06-2024_02:02:41.jpg,0,0
17-06-2024_02:02:47,./image/17-06-2024_02:02:46.jpg,0,0
17-06-2024_02:02:48,./image/17-06-2024_02:02:47.jpg,0,0
17-06-2024_02:02:54,./image/17-06-2024_02:02:53.jpg,0.6303884387016296,1
17-06-2024_02:02:59,./image/17-06-2024_02:02:59.jpg,0,0
17-06-2024_02:03:00,./image/17-06-2024_02:03:00.jpg,0,0
17-06-2024_02:03:05,./image/17-06-2024_02:03:05.jpg,0,0
17-06-2024_02:03:06,./image/17-06-2024_02:03:06.jpg,0,0
17-06-2024_02:03:12,./image/17-06-2024_02:03:11.jpg,0,0
17-06-2024_02:03:12,./image/17-06-2024_02:03:12.jpg,0,0
17-06-2024_02:03:18,./image/17-06-2024_02:03:17.jpg,0,0
17-06-2024_02:03:19,./image/17-06-2024_02:03:18.jpg,0,0
17-06-2024_02:03:24,./image/17-06-2024_02:03:23.jpg,0,0
17-06-2024_02:03:25,./image/17-06-2024_02:03:24.jpg,0,0
17-06-2024_02:03:30,./image/17-06-2024_02:03:29.jpg,0.5293375253677368,1
17-06-2024_02:03:31,./image/17-06-2024_02:03:30.jpg,0,0
17-06-2024_02:03:36,./image/17-06-2024_02:03:35.jpg,0,0
17-06-2024_02:03:37,./image/17-06-2024_02:03:36.jpg,0,0
17-06-2024_02:03:42,./image/17-06-2024_02:03:41.jpg,0,0
17-06-2024_02:03:43,./image/17-06-2024_02:03:42.jpg,0,0
17-06-2024_02:03:48,./image/17-06-2024_02:03:47.jpg,0,0
17-06-2024_02:03:50,./image/17-06-2024_02:03:48.jpg,0.46109306812286377,1
17-06-2024_02:03:54,./image/17-06-2024_02:03:53.jpg,0,0
17-06-2024_02:03:56,./image/17-06-2024_02:03:55.jpg,0,0
17-06-2024_02:04:01,./image/17-06-2024_02:03:59.jpg,0,0
17-06-2024_02:04:02,./image/17-06-2024_02:04:01.jpg,0,0
17-06-2024_02:04:06,./image/17-06-2024_02:04:06.jpg,0,0
17-06-2024_02:04:07,./image/17-06-2024_02:04:07.jpg,0,0
17-06-2024_02:04:12,./image/17-06-2024_02:04:12.jpg,0,0
17-06-2024_02:04:14,./image/17-06-2024_02:04:13.jpg,0,0
17-06-2024_02:04:18,./image/17-06-2024_02:04:18.jpg,0,0
17-06-2024_02:04:20,./image/17-06-2024_02:04:19.jpg,0,0
17-06-2024_02:04:25,./image/17-06-2024_02:04:24.jpg,0,0
17-06-2024_02:04:26,./image/17-06-2024_02:04:25.jpg,0,0
17-06-2024_02:04:31,./image/17-06-2024_02:04:30.jpg,0,0
17-06-2024_02:04:32,./image/17-06-2024_02:04:31.jpg,0,0
17-06-2024_02:04:37,./image/17-06-2024_02:04:36.jpg,0,0
17-06-2024_02:04:38,./image/17-06-2024_02:04:37.jpg,0,0
17-06-2024_02:04:43,./image/17-06-2024_02:04:42.jpg,0,0
17-06-2024_02:04:49,./image/17-06-2024_02:04:48.jpg,0,0
17-06-2024_02:04:50,./image/17-06-2024_02:04:49.jpg,0,0
17-06-2024_02:04:55,./image/17-06-2024_02:04:54.jpg,0,0
17-06-2024_02:04:57,./image/17-06-2024_02:04:56.jpg,0,0
17-06-2024_02:05:01,./image/17-06-2024_02:05:00.jpg,0,0
17-06-2024_02:05:02,./image/17-06-2024_02:05:02.jpg,0,0
17-06-2024_02:05:07,./image/17-06-2024_02:05:06.jpg,0.47278547286987305,1
17-06-2024_02:05:09,./image/17-06-2024_02:05:08.jpg,0,0
17-06-2024_02:05:13,./image/17-06-2024_02:05:12.jpg,0,0
17-06-2024_02:05:14,./image/17-06-2024_02:05:14.jpg,0,0
17-06-2024_02:05:19,./image/17-06-2024_02:05:19.jpg,0,0
17-06-2024_02:05:21,./image/17-06-2024_02:05:20.jpg,0,0
17-06-2024_02:05:25,./image/17-06-2024_02:05:25.jpg,0,0
17-06-2024_02:05:27,./image/17-06-2024_02:05:26.jpg,0,0
17-06-2024_02:05:31,./image/17-06-2024_02:05:31.jpg,0,0
17-06-2024_02:05:33,./image/17-06-2024_02:05:32.jpg,0,0
17-06-2024_02:05:38,./image/17-06-2024_02:05:37.jpg,0,0
17-06-2024_02:15:01,./image/17-06-2024_02:14:59.jpg,0.8051566481590271,1
17-06-2024_02:15:06,./image/17-06-2024_02:15:05.jpg,0.8536680340766907,2
17-06-2024_02:15:07,./image/17-06-2024_02:15:06.jpg,0.8911026120185852,1
17-06-2024_02:15:08,./image/17-06-2024_02:15:07.jpg,0,0
17-06-2024_02:15:09,./image/17-06-2024_02:15:08.jpg,0.7492824196815491,2
17-06-2024_02:15:10,./image/17-06-2024_02:15:09.jpg,0.8453049063682556,1
17-06-2024_02:15:16,./image/17-06-2024_02:15:15.jpg,0,0
17-06-2024_02:15:22,./image/17-06-2024_02:15:22.jpg,0,0
17-06-2024_02:15:28,./image/17-06-2024_02:15:28.jpg,0,0
17-06-2024_02:15:34,./image/17-06-2024_02:15:34.jpg,0,0
17-06-2024_02:15:41,./image/17-06-2024_02:15:40.jpg,0,0
17-06-2024_02:20:00,./image/17-06-2024_02:20:00.jpg,0.9110307693481445,1
17-06-2024_02:20:02,./image/17-06-2024_02:20:01.jpg,0.8968321681022644,1
17-06-2024_02:20:03,./image/17-06-2024_02:20:02.jpg,0.8846702575683594,1
17-06-2024_02:20:04,./image/17-06-2024_02:20:03.jpg,0.7275548577308655,2
17-06-2024_02:20:05,./image/17-06-2024_02:20:04.jpg,0.9040244221687317,1
17-06-2024_02:20:06,./image/17-06-2024_02:20:05.jpg,0.9286941885948181,1
17-06-2024_02:20:11,./image/17-06-2024_02:20:09.jpg,0,0
17-06-2024_02:20:16,./image/17-06-2024_02:20:16.jpg,0,0
17-06-2024_02:20:23,./image/17-06-2024_02:20:22.jpg,0,0
17-06-2024_02:22:34,./image/17-06-2024_02:22:33.jpg,0.8952970206737518,2
17-06-2024_02:22:35,./image/17-06-2024_02:22:34.jpg,0,0
17-06-2024_02:22:36,./image/17-06-2024_02:22:35.jpg,0.955410897731781,1
17-06-2024_02:22:37,./image/17-06-2024_02:22:36.jpg,0.6433134377002716,3
17-06-2024_02:22:38,./image/17-06-2024_02:22:37.jpg,0.5710260272026062,1
17-06-2024_02:22:39,./image/17-06-2024_02:22:39.jpg,0,0
17-06-2024_02:22:40,./image/17-06-2024_02:22:40.jpg,0.6994120279947916,3
17-06-2024_02:22:42,./image/17-06-2024_02:22:41.jpg,0.7211298048496246,2
17-06-2024_02:22:43,./image/17-06-2024_02:22:42.jpg,0,0
17-06-2024_02:22:44,./image/17-06-2024_02:22:43.jpg,0,0
17-06-2024_02:22:50,./image/17-06-2024_02:22:49.jpg,0,0
17-06-2024_02:22:56,./image/17-06-2024_02:22:55.jpg,0,0
17-06-2024_02:23:02,./image/17-06-2024_02:23:01.jpg,0,0
17-06-2024_02:23:08,./image/17-06-2024_02:23:07.jpg,0,0
17-06-2024_02:23:14,./image/17-06-2024_02:23:13.jpg,0,0
17-06-2024_02:23:20,./image/17-06-2024_02:23:19.jpg,0,0
17-06-2024_02:23:26,./image/17-06-2024_02:23:26.jpg,0,0
17-06-2024_02:23:32,./image/17-06-2024_02:23:32.jpg,0,0
17-06-2024_02:23:38,./image/17-06-2024_02:23:38.jpg,0,0
17-06-2024_02:26:35,./image/17-06-2024_02:26:34.jpg,0.9211105108261108,1
17-06-2024_02:26:36,./image/17-06-2024_02:26:36.jpg,0.6944990754127502,4
17-06-2024_02:26:37,./image/17-06-2024_02:26:37.jpg,0.6747322976589203,2
17-06-2024_02:26:38,./image/17-06-2024_02:26:38.jpg,0.7228486835956573,2
17-06-2024_02:26:40,./image/17-06-2024_02:26:39.jpg,0.6820012927055359,2
17-06-2024_02:26:41,./image/17-06-2024_02:26:40.jpg,0.8674875199794769,2
17-06-2024_02:26:42,./image/17-06-2024_02:26:41.jpg,0,0
17-06-2024_02:26:43,./image/17-06-2024_02:26:42.jpg,0,0
17-06-2024_02:26:44,./image/17-06-2024_02:26:43.jpg,0,0
17-06-2024_02:26:45,./image/17-06-2024_02:26:44.jpg,0,0
17-06-2024_02:26:51,./image/17-06-2024_02:26:50.jpg,0,0
17-06-2024_02:26:57,./image/17-06-2024_02:26:56.jpg,0,0
17-06-2024_02:27:03,./image/17-06-2024_02:27:02.jpg,0.5198072791099548,1
17-06-2024_02:27:09,./image/17-06-2024_02:27:09.jpg,0,0
17-06-2024_02:27:15,./image/17-06-2024_02:27:15.jpg,0,0
17-06-2024_02:27:22,./image/17-06-2024_02:27:21.jpg,0,0
17-06-2024_02:27:28,./image/17-06-2024_02:27:27.jpg,0,0
17-06-2024_02:28:22,./image/17-06-2024_02:28:21.jpg,0.951899528503418,1
17-06-2024_02:28:23,./image/17-06-2024_02:28:22.jpg,0,0
17-06-2024_02:28:28,./image/17-06-2024_02:28:28.jpg,0,0
17-06-2024_02:28:34,./image/17-06-2024_02:28:34.jpg,0,0
17-06-2024_02:28:41,./image/17-06-2024_02:28:40.jpg,0,0
17-06-2024_02:28:47,./image/17-06-2024_02:28:46.jpg,0,0
17-06-2024_02:28:53,./image/17-06-2024_02:28:52.jpg,0,0
17-06-2024_02:28:59,./image/17-06-2024_02:28:58.jpg,0,0
17-06-2024_02:29:05,./image/17-06-2024_02:29:04.jpg,0,0
17-06-2024_02:29:11,./image/17-06-2024_02:29:10.jpg,0,0
17-06-2024_02:29:17,./image/17-06-2024_02:29:16.jpg,0,0
17-06-2024_02:29:23,./image/17-06-2024_02:29:22.jpg,0,0
17-06-2024_02:29:29,./image/17-06-2024_02:29:28.jpg,0,0
17-06-2024_02:29:35,./image/17-06-2024_02:29:34.jpg,0,0
17-06-2024_02:29:36,./image/17-06-2024_02:29:35.jpg,0,0
17-06-2024_02:29:41,./image/17-06-2024_02:29:41.jpg,0,0
17-06-2024_02:29:48,./image/17-06-2024_02:29:47.jpg,0,0
17-06-2024_02:29:53,./image/17-06-2024_02:29:53.jpg,0,0
17-06-2024_02:30:00,./image/17-06-2024_02:29:59.jpg,0,0
17-06-2024_02:30:06,./image/17-06-2024_02:30:05.jpg,0,0
17-06-2024_02:30:12,./image/17-06-2024_02:30:11.jpg,0,0
17-06-2024_02:30:18,./image/17-06-2024_02:30:17.jpg,0,0
17-06-2024_02:30:24,./image/17-06-2024_02:30:23.jpg,0,0
17-06-2024_02:30:30,./image/17-06-2024_02:30:29.jpg,0,0
17-06-2024_02:32:11,./image/17-06-2024_02:32:10.jpg,0.9171878695487976,1
17-06-2024_02:32:12,./image/17-06-2024_02:32:11.jpg,0.902208685874939,1
17-06-2024_02:32:13,./image/17-06-2024_02:32:12.jpg,0,0
17-06-2024_02:32:14,./image/17-06-2024_02:32:13.jpg,0.6747251152992249,1
17-06-2024_02:32:15,./image/17-06-2024_02:32:15.jpg,0.7603246569633484,2
17-06-2024_02:32:16,./image/17-06-2024_02:32:16.jpg,0.5447531342506409,1
17-06-2024_02:32:18,./image/17-06-2024_02:32:17.jpg,0.8844277262687683,1
17-06-2024_02:32:19,./image/17-06-2024_02:32:18.jpg,0,0
17-06-2024_02:32:20,./image/17-06-2024_02:32:19.jpg,0,0
17-06-2024_02:32:21,./image/17-06-2024_02:32:20.jpg,0,0
17-06-2024_02:32:27,./image/17-06-2024_02:32:26.jpg,0,0
17-06-2024_02:32:33,./image/17-06-2024_02:32:32.jpg,0,0
17-06-2024_02:32:39,./image/17-06-2024_02:32:38.jpg,0,0
17-06-2024_02:32:45,./image/17-06-2024_02:32:44.jpg,0,0
17-06-2024_02:32:51,./image/17-06-2024_02:32:50.jpg,0,0
17-06-2024_02:32:57,./image/17-06-2024_02:32:56.jpg,0,0
17-06-2024_02:33:03,./image/17-06-2024_02:33:03.jpg,0,0
17-06-2024_02:33:10,./image/17-06-2024_02:33:09.jpg,0,0
17-06-2024_02:33:16,./image/17-06-2024_02:33:15.jpg,0,0
17-06-2024_02:33:22,./image/17-06-2024_02:33:21.jpg,0,0
17-06-2024_02:33:28,./image/17-06-2024_02:33:27.jpg,0,0
17-06-2024_02:33:34,./image/17-06-2024_02:33:33.jpg,0,0
17-06-2024_02:33:40,./image/17-06-2024_02:33:39.jpg,0,0
17-06-2024_02:33:46,./image/17-06-2024_02:33:45.jpg,0,0
17-06-2024_02:33:52,./image/17-06-2024_02:33:51.jpg,0.5212357640266418,1
17-06-2024_02:33:58,./image/17-06-2024_02:33:57.jpg,0,0
17-06-2024_02:34:04,./image/17-06-2024_02:34:03.jpg,0,0
17-06-2024_02:34:10,./image/17-06-2024_02:34:10.jpg,0,0
17-06-2024_02:34:16,./image/17-06-2024_02:34:16.jpg,0.6109805107116699,1
17-06-2024_02:34:23,./image/17-06-2024_02:34:22.jpg,0,0
17-06-2024_02:34:29,./image/17-06-2024_02:34:28.jpg,0.5381665229797363,1
17-06-2024_02:34:35,./image/17-06-2024_02:34:34.jpg,0,0
17-06-2024_02:34:41,./image/17-06-2024_02:34:40.jpg,0,0
17-06-2024_02:34:47,./image/17-06-2024_02:34:46.jpg,0,0
17-06-2024_02:34:53,./image/17-06-2024_02:34:52.jpg,0,0
17-06-2024_02:34:59,./image/17-06-2024_02:34:58.jpg,0,0
17-06-2024_02:35:05,./image/17-06-2024_02:35:04.jpg,0,0
17-06-2024_02:35:11,./image/17-06-2024_02:35:10.jpg,0,0
17-06-2024_02:35:17,./image/17-06-2024_02:35:16.jpg,0,0
17-06-2024_02:35:23,./image/17-06-2024_02:35:23.jpg,0,0
17-06-2024_02:36:18,./image/17-06-2024_02:36:17.jpg,0,0
17-06-2024_02:36:24,./image/17-06-2024_02:36:23.jpg,0,0
17-06-2024_02:36:30,./image/17-06-2024_02:36:29.jpg,0,0
17-06-2024_02:36:36,./image/17-06-2024_02:36:35.jpg,0,0
17-06-2024_02:36:38,./image/17-06-2024_02:36:36.jpg,0.9487450122833252,1
17-06-2024_02:36:42,./image/17-06-2024_02:36:41.jpg,0,0
17-06-2024_02:36:43,./image/17-06-2024_02:36:42.jpg,0,0
17-06-2024_02:36:48,./image/17-06-2024_02:36:48.jpg,0,0
17-06-2024_02:36:54,./image/17-06-2024_02:36:54.jpg,0.6131712198257446,1
17-06-2024_02:37:01,./image/17-06-2024_02:37:00.jpg,0,0
17-06-2024_02:37:07,./image/17-06-2024_02:37:06.jpg,0,0
17-06-2024_02:37:13,./image/17-06-2024_02:37:12.jpg,0,0
17-06-2024_02:37:13,./image/17-06-2024_02:37:13.jpg,0,0
17-06-2024_02:37:19,./image/17-06-2024_02:37:18.jpg,0,0
17-06-2024_02:37:19,./image/17-06-2024_02:37:19.jpg,0,0
17-06-2024_02:37:25,./image/17-06-2024_02:37:24.jpg,0,0
17-06-2024_02:37:26,./image/17-06-2024_02:37:25.jpg,0,0
17-06-2024_02:37:31,./image/17-06-2024_02:37:30.jpg,0,0
17-06-2024_02:37:32,./image/17-06-2024_02:37:31.jpg,0,0
17-06-2024_02:37:37,./image/17-06-2024_02:37:36.jpg,0,0
17-06-2024_02:37:38,./image/17-06-2024_02:37:37.jpg,0,0
17-06-2024_02:37:43,./image/17-06-2024_02:37:42.jpg,0.9122138619422913,1
17-06-2024_02:37:44,./image/17-06-2024_02:37:43.jpg,0,0
17-06-2024_02:37:49,./image/17-06-2024_02:37:48.jpg,0,0
17-06-2024_02:37:50,./image/17-06-2024_02:37:49.jpg,0,0
17-06-2024_02:37:55,./image/17-06-2024_02:37:54.jpg,0.8306952118873596,1
17-06-2024_02:37:56,./image/17-06-2024_02:37:55.jpg,0,0
17-06-2024_02:38:02,./image/17-06-2024_02:38:01.jpg,0,0
17-06-2024_02:38:07,./image/17-06-2024_02:38:07.jpg,0,0
17-06-2024_02:38:08,./image/17-06-2024_02:38:08.jpg,0.8660151958465576,1
17-06-2024_02:38:13,./image/17-06-2024_02:38:13.jpg,0.623825192451477,1
17-06-2024_02:38:14,./image/17-06-2024_02:38:14.jpg,0,0
17-06-2024_02:38:19,./image/17-06-2024_02:38:19.jpg,0,0
17-06-2024_02:38:20,./image/17-06-2024_02:38:20.jpg,0,0
17-06-2024_02:38:25,./image/17-06-2024_02:38:25.jpg,0.6751734912395477,2
17-06-2024_02:38:27,./image/17-06-2024_02:38:26.jpg,0,0
17-06-2024_02:38:32,./image/17-06-2024_02:38:31.jpg,0,0
17-06-2024_02:38:33,./image/17-06-2024_02:38:32.jpg,0,0
17-06-2024_02:38:38,./image/17-06-2024_02:38:37.jpg,0.5544202029705048,2
17-06-2024_02:38:39,./image/17-06-2024_02:38:38.jpg,0,0
17-06-2024_02:38:44,./image/17-06-2024_02:38:43.jpg,0,0
17-06-2024_02:38:45,./image/17-06-2024_02:38:44.jpg,0,0
17-06-2024_02:38:50,./image/17-06-2024_02:38:49.jpg,0,0
17-06-2024_02:38:51,./image/17-06-2024_02:38:50.jpg,0,0
17-06-2024_02:38:56,./image/17-06-2024_02:38:55.jpg,0,0
17-06-2024_02:38:57,./image/17-06-2024_02:38:56.jpg,0,0
17-06-2024_02:39:02,./image/17-06-2024_02:39:01.jpg,0,0
17-06-2024_02:39:03,./image/17-06-2024_02:39:02.jpg,0.7815911173820496,1
17-06-2024_02:39:08,./image/17-06-2024_02:39:07.jpg,0,0
17-06-2024_02:39:09,./image/17-06-2024_02:39:09.jpg,0,0
17-06-2024_02:39:14,./image/17-06-2024_02:39:13.jpg,0.9109604954719543,1
17-06-2024_02:39:15,./image/17-06-2024_02:39:15.jpg,0,0
17-06-2024_02:39:21,./image/17-06-2024_02:39:20.jpg,0,0
17-06-2024_02:39:21,./image/17-06-2024_02:39:21.jpg,0.45509400963783264,1
17-06-2024_02:39:27,./image/17-06-2024_02:39:26.jpg,0,0
17-06-2024_02:39:28,./image/17-06-2024_02:39:27.jpg,0,0
17-06-2024_02:39:33,./image/17-06-2024_02:39:32.jpg,0,0
17-06-2024_02:39:34,./image/17-06-2024_02:39:33.jpg,0,0
17-06-2024_02:39:39,./image/17-06-2024_02:39:38.jpg,0,0
17-06-2024_02:39:40,./image/17-06-2024_02:39:39.jpg,0.4684189260005951,1
17-06-2024_02:39:45,./image/17-06-2024_02:39:44.jpg,0.6901812851428986,2
17-06-2024_02:39:46,./image/17-06-2024_02:39:45.jpg,0.4764139950275421,1
17-06-2024_02:39:51,./image/17-06-2024_02:39:50.jpg,0,0
17-06-2024_02:39:52,./image/17-06-2024_02:39:51.jpg,0,0
17-06-2024_02:39:57,./image/17-06-2024_02:39:56.jpg,0.7627530097961426,1
17-06-2024_02:39:58,./image/17-06-2024_02:39:57.jpg,0,0
17-06-2024_02:40:03,./image/17-06-2024_02:40:02.jpg,0.5171468257904053,1
17-06-2024_02:40:04,./image/17-06-2024_02:40:03.jpg,0.8355606496334076,2
17-06-2024_02:40:09,./image/17-06-2024_02:40:08.jpg,0,0
17-06-2024_02:40:10,./image/17-06-2024_02:40:09.jpg,0,0
17-06-2024_02:40:15,./image/17-06-2024_02:40:14.jpg,0,0
17-06-2024_02:40:16,./image/17-06-2024_02:40:15.jpg,0,0
17-06-2024_02:40:21,./image/17-06-2024_02:40:20.jpg,0,0
17-06-2024_02:40:22,./image/17-06-2024_02:40:22.jpg,0,0
17-06-2024_02:40:27,./image/17-06-2024_02:40:26.jpg,0,0
17-06-2024_02:40:28,./image/17-06-2024_02:40:28.jpg,0,0
17-06-2024_02:40:33,./image/17-06-2024_02:40:33.jpg,0,0
17-06-2024_02:40:34,./image/17-06-2024_02:40:34.jpg,0,0
17-06-2024_02:40:39,./image/17-06-2024_02:40:39.jpg,0.9368782043457031,1
17-06-2024_02:40:41,./image/17-06-2024_02:40:40.jpg,0,0
17-06-2024_02:40:45,./image/17-06-2024_02:40:45.jpg,0,0
17-06-2024_02:40:47,./image/17-06-2024_02:40:46.jpg,0,0
17-06-2024_02:40:52,./image/17-06-2024_02:40:51.jpg,0.9453564286231995,1
17-06-2024_02:40:53,./image/17-06-2024_02:40:52.jpg,0.8558299541473389,1
17-06-2024_02:40:58,./image/17-06-2024_02:40:57.jpg,0,0
17-06-2024_02:40:59,./image/17-06-2024_02:40:58.jpg,0,0
17-06-2024_02:41:04,./image/17-06-2024_02:41:03.jpg,0,0
17-06-2024_02:41:05,./image/17-06-2024_02:41:04.jpg,0,0
17-06-2024_02:41:10,./image/17-06-2024_02:41:09.jpg,0,0
